order_id,item_id,merchant_id
0eedeaf3f,84,3e2b6
6c3e854b2,222,3e2b6
0ff8397ad,265,3e2b6
f41c19cae,84,3e2b6
398ef37b0,98,3e2b6
8658f5ef1,222,3e2b6
84015e42e,84,3e2b6
5e6e0f73c,265,3e2b6
179e48ba7,98,3e2b6
d92615bde,84,3e2b6
9e1b4bba6,222,3e2b6
95f1bc430,265,3e2b6
f7f412ca2,98,3e2b6
7ffd88482,265,3e2b6
5dbd8975e,84,3e2b6
5dbd8975e,222,3e2b6
925dcb891,222,3e2b6
564c0972f,98,3e2b6
b0a4b3126,98,3e2b6
b0a4b3126,222,3e2b6
f9cb10b12,222,3e2b6
d9c0e3aef,98,3e2b6
98b26e36b,98,3e2b6
1c48b917c,222,3e2b6
f1305a89a,265,3e2b6
751565251,222,3e2b6
751565251,98,3e2b6
86857ae51,265,3e2b6
cca314619,98,3e2b6
5d2d25e16,265,3e2b6
73924c3f8,222,3e2b6
290eca4e2,265,3e2b6
bcb1a028c,222,3e2b6
6d6301b59,265,3e2b6
3a9969bbb,98,3e2b6
4c4fddf0e,265,3e2b6
60f8f0852,98,3e2b6
907a66e60,98,3e2b6
2aea220ce,222,3e2b6
2b5916779,84,3e2b6
eb6e413fa,222,3e2b6
7272a8109,84,3e2b6
1cfacb172,265,3e2b6
c46a83eee,222,3e2b6
c40cc1a5f,98,3e2b6
26ec3c047,265,3e2b6
47848d6f8,265,3e2b6
3c4604e60,222,3e2b6
7f7651fc2,84,3e2b6
853181a54,265,3e2b6
76b233fa0,98,3e2b6
f5119cf77,222,3e2b6
d44e5c2f7,222,3e2b6
64f1124c3,265,3e2b6
20c290adb,222,3e2b6
2bd4f080f,222,3e2b6
697d0cef1,98,3e2b6
89514f73b,98,3e2b6
82a621460,222,3e2b6
a43f8d796,84,3e2b6
d6f0688d3,98,3e2b6
d330fbaef,84,3e2b6
7d5fde67c,222,3e2b6
67c2f6506,84,3e2b6
382f30176,98,3e2b6
e42afd4ce,265,3e2b6
228aafe92,222,3e2b6
b7d7381f1,222,3e2b6
4f3c0af8a,265,3e2b6
f1f58775b,222,3e2b6
5a6e4dd9d,84,3e2b6
bab2042a0,84,3e2b6
54c1d9d03,222,3e2b6
4824f1188,222,3e2b6
0b1c9cbe5,265,3e2b6
9d8bc9fdd,98,3e2b6
f3b96d7ed,265,3e2b6
0b73a2c33,265,3e2b6
c70aae514,265,3e2b6
7b8c9d269,265,3e2b6
0c110c0e0,265,3e2b6
9ca0bb34d,222,3e2b6
16a6e5893,265,3e2b6
b5ff8559a,98,3e2b6
5bf373579,265,3e2b6
217bd5df2,265,3e2b6
e031b25ac,265,3e2b6
e6fe726dc,265,3e2b6
98ce7f769,265,3e2b6
5ffe39c72,98,3e2b6
a972becaa,98,3e2b6
3fc8f5ea2,84,3e2b6
6e67df0f8,265,3e2b6
0716fc7c8,98,3e2b6
2cd62d623,265,3e2b6
9d851b93a,84,3e2b6
1994e3d97,222,3e2b6
1994e3d97,265,3e2b6
92a6c80a8,265,3e2b6
9b6940922,84,3e2b6
e4344a7ae,98,3e2b6
44e6f4137,98,3e2b6
0c5448d1f,265,3e2b6
02728e40c,98,3e2b6
96ac8f4f0,98,3e2b6
9916a6ced,265,3e2b6
31aa588f0,222,3e2b6
57282a948,265,3e2b6
7a38a53e4,265,3e2b6
34672f336,98,3e2b6
bedeb0224,265,3e2b6
e9030995f,265,3e2b6
aef87dc37,265,3e2b6
0a8f585bb,265,3e2b6
4f0a73c8c,265,3e2b6
373bf837d,265,3e2b6
e0e2cb832,98,3e2b6
3ec484990,265,3e2b6
e722f3de3,265,3e2b6
fa016fe88,98,3e2b6
0b1690bb3,98,3e2b6
4f8d673ad,84,3e2b6
e67fc4050,222,3e2b6
2a40a0583,265,3e2b6
fe53b9a14,265,3e2b6
ac0a1da44,265,3e2b6
acc927df7,98,3e2b6
e8053b34a,222,3e2b6
cdbb12060,222,3e2b6
5a9876a1c,265,3e2b6
4646c7387,84,3e2b6
949a90a67,98,3e2b6
da3d12767,265,3e2b6
993433ffa,98,3e2b6
0cddab239,265,3e2b6
fa3b538a4,265,3e2b6
07b395fd8,84,3e2b6
b347802d3,265,3e2b6
891f995ae,98,3e2b6
ee2837800,84,3e2b6
7a5255db0,265,3e2b6
21a6a3ee8,222,3e2b6
042543f6a,222,3e2b6
d35d9d068,98,3e2b6
f852ca0aa,265,3e2b6
bc4391f79,265,3e2b6
a3c873823,84,3e2b6
43dd4b5bd,265,3e2b6
203b3ae45,265,3e2b6
2ff402602,265,3e2b6
43504cfe3,84,3e2b6
541fac705,98,3e2b6
ec0559846,222,3e2b6
2075f465e,265,3e2b6
a204aedf8,222,3e2b6
b3ad771eb,84,3e2b6
107bd586e,265,3e2b6
318e387d5,98,3e2b6
5910c5f65,265,3e2b6
0cc1cbdde,265,3e2b6
626cd2580,265,3e2b6
ffc02d8a6,84,3e2b6
7cdd5220b,222,3e2b6
681db8a19,265,3e2b6
070742e96,84,3e2b6
25e354a22,222,3e2b6
34d5516e1,265,3e2b6
6edc86035,98,3e2b6
f9f1353e5,222,3e2b6
50bba205f,265,3e2b6
c7c689f5f,222,3e2b6
49014e9cd,222,3e2b6
6ced2ed07,265,3e2b6
447442ae9,222,3e2b6
e74c1e822,222,3e2b6
2f96944ec,84,3e2b6
8f5489f92,222,3e2b6
a2d0c5c84,265,3e2b6
402e72825,265,3e2b6
0cfc9360f,265,3e2b6
6aac9e972,84,3e2b6
491c9428f,98,3e2b6
81f8440c1,265,3e2b6
b004b2fea,222,3e2b6
87d430e02,222,3e2b6
ad0706d69,98,3e2b6
c4787c37f,84,3e2b6
df7375620,84,3e2b6
b12beacf0,84,3e2b6
8ce767ba3,265,3e2b6
da6034d6e,84,3e2b6
cb85d57b0,265,3e2b6
8cf8f6fa4,265,3e2b6
07fa349e9,265,3e2b6
f93a8d36b,222,3e2b6
20c311046,84,3e2b6
397e9787b,222,3e2b6
5c18c1a4e,98,3e2b6
11b3500f9,98,3e2b6
117dd7c0c,98,3e2b6
6b7843429,222,3e2b6
42c83ba73,98,3e2b6
2555d6ca6,84,3e2b6
afb6bf768,265,3e2b6
afb6bf768,265,3e2b6
589699427,84,3e2b6
c85cf5b67,265,3e2b6
c072764d5,265,3e2b6
d85e4ffa5,222,3e2b6
4b92556c9,265,3e2b6
d981eb742,265,3e2b6
298c20583,265,3e2b6
81a2539a7,84,3e2b6
ea251da38,84,3e2b6
7c1a10275,222,3e2b6
9d7ce5136,265,3e2b6
ca116b196,265,3e2b6
e382a9847,84,3e2b6
3d48107bd,98,3e2b6
10ab09160,98,3e2b6
8cb480696,98,3e2b6
18892dd1d,265,3e2b6
daa76d8db,222,3e2b6
d7b5c6f71,98,3e2b6
d84bff598,98,3e2b6
cd9327af4,84,3e2b6
b9c323754,265,3e2b6
565e36f64,265,3e2b6
3d59d2e49,265,3e2b6
53db7c680,98,3e2b6
41b3fd7bd,265,3e2b6
429507f36,265,3e2b6
b4cc090f5,265,3e2b6
faefe3c03,84,3e2b6
17c33ef8d,265,3e2b6
4b3d722f6,265,3e2b6
1506721a8,84,3e2b6
986b77027,98,3e2b6
e983d3e08,265,3e2b6
2eac2287f,222,3e2b6
74def8574,265,3e2b6
917b75dc0,98,3e2b6
5c590f443,222,3e2b6
09679a881,265,3e2b6
d7d1117a4,222,3e2b6
bbed21afd,265,3e2b6
196adec7f,84,3e2b6
e54afea8e,98,3e2b6
3235c35df,222,3e2b6
5b0fd0e6c,98,3e2b6
14022b38f,265,3e2b6
1da6b564d,265,3e2b6
1582ee692,84,3e2b6
367fe0eed,222,3e2b6
a5559ce2b,265,3e2b6
7ccce5fec,222,3e2b6
e36803884,98,3e2b6
e36803884,98,3e2b6
71fed977e,265,3e2b6
de5a94d25,222,3e2b6
11a4a7d37,222,3e2b6
25eb344b8,84,3e2b6
3e2c4c1f2,222,3e2b6
7d8ee3c55,265,3e2b6
0cdc6501e,265,3e2b6
11ea27609,98,3e2b6
11ea27609,265,3e2b6
989ef9506,265,3e2b6
7cd196beb,265,3e2b6
d9f17a393,84,3e2b6
ae8e09bb6,265,3e2b6
85d00e080,84,3e2b6
414634b1e,84,3e2b6
9a8cc13b3,84,3e2b6
e849f98ea,98,3e2b6
a3e645312,222,3e2b6
81f227423,84,3e2b6
81f227423,222,3e2b6
4bc6c775f,222,3e2b6
3268b23b2,98,3e2b6
77fa69d2f,265,3e2b6
f34509407,265,3e2b6
97c94905c,222,3e2b6
23673ecd5,265,3e2b6
343cacae5,265,3e2b6
6f0cba8f7,265,3e2b6
3ad90c6a7,265,3e2b6
e827027b6,265,3e2b6
c1f3c8494,84,3e2b6
d5cc50ac1,84,3e2b6
f9ab554a5,98,3e2b6
379331cf0,222,3e2b6
a4845b0c9,84,3e2b6
0a1c243dd,222,3e2b6
29f39a52f,222,3e2b6
ac81d7618,84,3e2b6
413f564d5,265,3e2b6
eacc80623,265,3e2b6
eacc80623,265,3e2b6
d507aa318,265,3e2b6
ea04e6246,265,3e2b6
fea130c64,98,3e2b6
a2368cd50,265,3e2b6
e7bb6204d,265,3e2b6
85e04fc4a,265,3e2b6
736b5b981,98,3e2b6
0de077418,98,3e2b6
4f6f1124d,222,3e2b6
5ce5121fe,265,3e2b6
e4d6717e0,265,3e2b6
e9058a89b,265,3e2b6
081cf7807,84,3e2b6
3a9ad6858,98,3e2b6
b2aeae0e7,98,3e2b6
9e267cebb,84,3e2b6
cbba335d2,222,3e2b6
1cebae676,265,3e2b6
dba93bf6f,265,3e2b6
1566facca,98,3e2b6
f11356cdf,84,3e2b6
d6a4bb01d,265,3e2b6
e9b1a5256,265,3e2b6
01ee69424,265,3e2b6
eb948f778,265,3e2b6
243d226ff,265,3e2b6
e704ef74a,265,3e2b6
b893d14f1,98,3e2b6
af90d26c7,265,3e2b6
f58d0a5eb,98,3e2b6
f8561a70c,265,3e2b6
f580475a8,222,3e2b6
2106395c3,84,3e2b6
ee44d3377,265,3e2b6
e5f5af027,84,3e2b6
f9d7194aa,222,3e2b6
caa3cc2b9,98,3e2b6
17c9ca875,98,3e2b6
17c9ca875,98,3e2b6
2db508908,265,3e2b6
d25799c1d,84,3e2b6
c19c2e5c0,265,3e2b6
569ce9ab1,265,3e2b6
1eefed321,265,3e2b6
c08ba2d40,265,3e2b6
f883e3741,265,3e2b6
6a6387f5c,265,3e2b6
01f6bcfc4,98,3e2b6
75e16ef64,265,3e2b6
5e3f50b40,222,3e2b6
dd2d6a3b1,98,3e2b6
331a30730,222,3e2b6
07ae751c4,265,3e2b6
a50a05a4b,98,3e2b6
dc12adf63,84,3e2b6
4f79313ac,265,3e2b6
f2d6e1f1d,98,3e2b6
ada5aa3d9,222,3e2b6
1952fb33d,265,3e2b6
8014088b1,265,3e2b6
459ff91cd,265,3e2b6
c9c19068e,98,3e2b6
d9983b388,98,3e2b6
66e432b57,265,3e2b6
cb5a970d7,222,3e2b6
4ceb173ba,222,3e2b6
c87b6f6ab,265,3e2b6
1ba2c5992,265,3e2b6
a63cdb304,222,3e2b6
a9288f1f2,265,3e2b6
076be031b,265,3e2b6
af9eb0cc1,98,3e2b6
890f2761e,98,3e2b6
99837f81e,265,3e2b6
b57cd1483,98,3e2b6
1cc61c26b,265,3e2b6
34a538715,84,3e2b6
55797fd3e,222,3e2b6
5ba93cbb8,265,3e2b6
50c9b3f4c,265,3e2b6
a24989b3a,265,3e2b6
2e76a7c3a,265,3e2b6
867fc094d,84,3e2b6
beafa07e1,84,3e2b6
5e17cada8,84,3e2b6
4bb9e7c05,98,3e2b6
8b3c7b3c3,222,3e2b6
4421ac175,84,3e2b6
74a2eba15,98,3e2b6
4247b86fb,265,3e2b6
202a4d2ef,265,3e2b6
56be80888,222,3e2b6
db66a25ff,84,3e2b6
7948e9de3,84,3e2b6
4a0627e8a,98,3e2b6
b18110f45,265,3e2b6
781a69010,84,3e2b6
9ad97f286,222,3e2b6
daa27cd2b,265,3e2b6
852a24b13,265,3e2b6
209a0b481,222,3e2b6
05e868523,98,3e2b6
3246fb041,265,3e2b6
f8296286a,222,3e2b6
198e55a98,265,3e2b6
13cf0307a,265,3e2b6
2a44b0289,84,3e2b6
b86414a65,265,3e2b6
26ad1e5ee,98,3e2b6
c8d572273,265,3e2b6
4f04b355e,222,3e2b6
4af3d8666,265,3e2b6
3996260fd,84,3e2b6
60f1112ac,222,3e2b6
5bae0e37d,222,3e2b6
a122c5b3d,98,3e2b6
21d63ee8d,222,3e2b6
21d63ee8d,98,3e2b6
ac726fec0,98,3e2b6
b7fb25a87,265,3e2b6
aae7a7826,98,3e2b6
764a5b8ae,98,3e2b6
03640c9f2,265,3e2b6
84e448191,265,3e2b6
b7d8c3aab,265,3e2b6
3b2390d50,98,3e2b6
6d3f0f79b,222,3e2b6
3c2c957c2,265,3e2b6
bb0f227a3,84,3e2b6
dcedbec59,265,3e2b6
073ab6ac7,265,3e2b6
38245d82c,222,3e2b6
d514277b9,265,3e2b6
0fd51b779,222,3e2b6
b65d6a1c1,98,3e2b6
8f608c9ad,98,3e2b6
b18e3cae1,222,3e2b6
0928b2e5e,84,3e2b6
bf661e27d,98,3e2b6
58387c5ac,265,3e2b6
20983d4c3,84,3e2b6
c3967edcd,84,3e2b6
47e0206b1,265,3e2b6
d7a38d523,265,3e2b6
82de2c2fa,222,3e2b6
9cabd76c2,265,3e2b6
2ca7842d9,265,3e2b6
f8dc52a4a,98,3e2b6
7303498af,222,3e2b6
979691496,265,3e2b6
be09a8310,98,3e2b6
eac3b3d8f,265,3e2b6
509553ebf,265,3e2b6
33d113d25,265,3e2b6
f29965d9c,98,3e2b6
f677fd384,265,3e2b6
7f9ea3c0b,265,3e2b6
a73c5d714,98,3e2b6
1364229da,222,3e2b6
176be4223,98,3e2b6
2a338e62e,265,3e2b6
730fa6ab8,84,3e2b6
9dba8e702,265,3e2b6
702049770,265,3e2b6
056bf0fca,265,3e2b6
fdf734e83,222,3e2b6
0763d84c6,222,3e2b6
c2b93a920,98,3e2b6
8b30cb6c9,84,3e2b6
ee73a6aef,265,3e2b6
e8ef891af,222,3e2b6
0458017c6,98,3e2b6
b8ce460f9,265,3e2b6
127d6e862,98,3e2b6
eb21090c6,98,3e2b6
2d762c094,222,3e2b6
fae248473,265,3e2b6
a4712b28e,265,3e2b6
0736a3773,84,3e2b6
75c3217ce,222,3e2b6
f8660b85a,222,3e2b6
4a1411074,98,3e2b6
e987a865d,84,3e2b6
4dc653af7,98,3e2b6
32db3f114,84,3e2b6
ace8e578d,265,3e2b6
c6a026511,222,3e2b6
3c6e7e1c6,98,3e2b6
249645ab9,265,3e2b6
15a73d27e,265,3e2b6
5f04daf40,265,3e2b6
07cab7314,222,3e2b6
59fe947cf,98,3e2b6
47d578dfc,84,3e2b6
9fab0ba08,265,3e2b6
82c2bcdc5,222,3e2b6
1353fa6ff,265,3e2b6
0b3d606a2,98,3e2b6
5f5703d76,265,3e2b6
239a95669,222,3e2b6
239a95669,265,3e2b6
e641ca2b6,265,3e2b6
746026fe4,265,3e2b6
3e54eb056,265,3e2b6
f5c51b63a,84,3e2b6
1a8539c53,84,3e2b6
6c687e970,265,3e2b6
7e1618d4c,98,3e2b6
17358198b,265,3e2b6
c647c66b5,84,3e2b6
eaed7d2f6,84,3e2b6
fe27e6958,222,3e2b6
bc5f57d8a,265,3e2b6
f91a6634c,84,3e2b6
90806381b,84,3e2b6
b3fb93535,222,3e2b6
195e30b29,222,3e2b6
7d7f3ff42,265,3e2b6
f8553fb58,98,3e2b6
ccd4b70ee,265,3e2b6
e5e3fbf49,265,3e2b6
1442e6ed9,84,3e2b6
b8d179853,222,3e2b6
74aea9722,98,3e2b6
dab1794e4,265,3e2b6
5b719226b,265,3e2b6
e5e4fb860,222,3e2b6
1e389d71d,98,3e2b6
6197a26a2,222,3e2b6
0d99740d9,265,3e2b6
2cd29c138,98,3e2b6
2cd29c138,265,3e2b6
e109a58f0,265,3e2b6
4a86ff128,98,3e2b6
f841c7566,265,3e2b6
374cb488c,265,3e2b6
b9fff5553,222,3e2b6
9a98f060e,222,3e2b6
dbb07d6ff,222,3e2b6
f801bfe32,222,3e2b6
1e2d7cded,98,3e2b6
bc1e5aded,222,3e2b6
254fc0109,222,3e2b6
6c09b39b4,265,3e2b6
fb1afb60a,222,3e2b6
7a8b5e300,265,3e2b6
90cc32483,84,3e2b6
162cb4a94,265,3e2b6
5427ef7dc,265,3e2b6
cc99704cb,222,3e2b6
166fa18db,98,3e2b6
72579d914,98,3e2b6
45312c3ee,265,3e2b6
12b6b54e7,222,3e2b6
56797f8c8,265,3e2b6
7b0b12167,265,3e2b6
036bd433c,98,3e2b6
0d4a67957,84,3e2b6
3217f0cbf,98,3e2b6
97c24e85f,265,3e2b6
9cb910c02,265,3e2b6
a5fbb5cff,84,3e2b6
89601946c,265,3e2b6
6020601ac,222,3e2b6
e098c0cc8,84,3e2b6
ff94de807,222,3e2b6
b3f775516,222,3e2b6
9f905c930,222,3e2b6
a9cf22fcc,265,3e2b6
2f8a2dc05,265,3e2b6
200a3c102,265,3e2b6
0ca9a0309,265,3e2b6
b3cad0935,265,3e2b6
78c9237c0,265,3e2b6
97a9bf72a,265,3e2b6
45cea8039,265,3e2b6
c2dd77258,222,3e2b6
d0ac6e4c6,98,3e2b6
47bd2217e,98,3e2b6
fb09ee9d4,265,3e2b6
9afd6a78e,222,3e2b6
370eb714e,265,3e2b6
7bf19bca5,265,3e2b6
9dfc70a2a,222,3e2b6
9603d9e1e,265,3e2b6
373b2e885,265,3e2b6
cc62289c3,84,3e2b6
12e11be03,265,3e2b6
a1937aa37,222,3e2b6
a51f11f35,265,3e2b6
b47d83467,222,3e2b6
2fbb57473,265,3e2b6
106088eff,84,3e2b6
92af8dbdd,222,3e2b6
7eecbd214,265,3e2b6
6ee4e4840,265,3e2b6
8f24dfb0f,84,3e2b6
e2218d191,265,3e2b6
1c543f8e2,265,3e2b6
26f1c07cf,222,3e2b6
763d4725f,265,3e2b6
bb5f9dd3d,222,3e2b6
e842f382f,222,3e2b6
fdd0fe1d7,265,3e2b6
9067077f7,265,3e2b6
bd319eefb,265,3e2b6
c5c2dabf4,265,3e2b6
3e2ce302b,98,3e2b6
099a53ff0,98,3e2b6
a81a8e35f,222,3e2b6
e6d36db57,98,3e2b6
8f2ae95fe,265,3e2b6
ed923d75d,84,3e2b6
ce2b135d5,222,3e2b6
0735e9524,265,3e2b6
c3720d4bb,222,3e2b6
886470a88,222,3e2b6
71da903a7,84,3e2b6
dd2260784,222,3e2b6
781208f76,265,3e2b6
88f505ac5,222,3e2b6
be6d7247b,222,3e2b6
130b9c4c1,84,3e2b6
9ed51467a,222,3e2b6
3b8447069,222,3e2b6
ad1f4c0d4,265,3e2b6
fdbdce99a,84,3e2b6
27739f768,265,3e2b6
5996e6724,84,3e2b6
3921c6f9c,265,3e2b6
50cf7dbd4,98,3e2b6
55832c330,84,3e2b6
03a155379,84,3e2b6
bba48c3e8,222,3e2b6
7576cceb7,265,3e2b6
462c830c9,84,3e2b6
acb38b10d,265,3e2b6
9cd59ccff,265,3e2b6
fe6946542,98,3e2b6
5a6525a05,265,3e2b6
03d5a5ebf,265,3e2b6
5fa3395d1,98,3e2b6
ac8be0c68,98,3e2b6
69db38e8c,84,3e2b6
f156e0e1c,98,3e2b6
ae7f5ff21,222,3e2b6
00cb31a91,222,3e2b6
bbc1ec6af,265,3e2b6
ba737850e,84,3e2b6
7d18627a0,265,3e2b6
10761dd1a,265,3e2b6
5649dbc72,98,3e2b6
f343d1f8f,265,3e2b6
898825b7d,265,3e2b6
9ecd63de6,84,3e2b6
6984a2e1f,222,3e2b6
519e4cac6,84,3e2b6
26dd7bc57,84,3e2b6
92953b180,265,3e2b6
23623a14c,84,3e2b6
6d6c3b8de,98,3e2b6
d38e57dae,265,3e2b6
2564978fb,265,3e2b6
81fb4097c,98,3e2b6
2fd934ce3,222,3e2b6
9faa7cb92,98,3e2b6
7fe096368,222,3e2b6
053d2318f,265,3e2b6
9dfc5a5b1,84,3e2b6
84b6b0eda,265,3e2b6
2c1823f91,265,3e2b6
f0a8bb97a,98,3e2b6
172e45b3c,222,3e2b6
af1e8711f,265,3e2b6
75334ed8b,84,3e2b6
c73e8d565,222,3e2b6
bcdb34be4,98,3e2b6
010632ae3,265,3e2b6
a430186d0,265,3e2b6
87313d554,84,3e2b6
2562a39aa,98,3e2b6
db1635b5b,222,3e2b6
d6f79c5b1,265,3e2b6
2b181c6f4,98,3e2b6
29c696c80,222,3e2b6
3d4187aa1,84,3e2b6
70cfbb634,265,3e2b6
fbd68f14f,265,3e2b6
f90789e81,84,3e2b6
6193de667,84,3e2b6
a6fccdf7f,222,3e2b6
660b6d034,222,3e2b6
ad7fc33a7,222,3e2b6
2150fbc1d,265,3e2b6
c03fe0aee,265,3e2b6
1429e8724,98,3e2b6
669daa990,265,3e2b6
a01a5480b,265,3e2b6
ec59bb1aa,98,3e2b6
549608e8f,265,3e2b6
409ba1779,222,3e2b6
78e1c4860,98,3e2b6
5350d6a21,84,3e2b6
b2b9a3757,98,3e2b6
05e04fa71,265,3e2b6
05e04fa71,265,3e2b6
8cec344f9,265,3e2b6
0c29cbe6c,265,3e2b6
def2a34ed,222,3e2b6
8942e70be,265,3e2b6
302443cfe,265,3e2b6
d79fb6403,84,3e2b6
e4e32be46,265,3e2b6
302ac2e7d,84,3e2b6
0c054cb01,222,3e2b6
d8d2ab5fb,98,3e2b6
cf523313f,265,3e2b6
bad336bc3,265,3e2b6
7c1e6c92a,222,3e2b6
e79bc4e98,265,3e2b6
8cf5a1b02,222,3e2b6
501213730,265,3e2b6
40f043900,265,3e2b6
e43b21618,98,3e2b6
f56f93dbf,222,3e2b6
47ecc2946,265,3e2b6
7685288e3,222,3e2b6
cb5b946a5,222,3e2b6
b77ed44bf,98,3e2b6
38aacb595,84,3e2b6
af8f780ca,84,3e2b6
15f139f61,265,3e2b6
f27fe15e2,222,3e2b6
78c0afcd5,265,3e2b6
57dec745e,84,3e2b6
64bd5bf2b,98,3e2b6
fba70deb4,265,3e2b6
b4882872d,84,3e2b6
efbca6cf6,265,3e2b6
0b2cc475d,98,3e2b6
9ead0b1a8,84,3e2b6
e72756046,222,3e2b6
978510c78,265,3e2b6
41d4b3973,265,3e2b6
ca42b63a3,98,3e2b6
ea36ce39a,222,3e2b6
7ff09f5d3,98,3e2b6
8689cc60b,84,3e2b6
98aad1251,265,3e2b6
57f3a2d9c,265,3e2b6
ec2a7da34,98,3e2b6
52ce65e80,222,3e2b6
11bb9cde4,265,3e2b6
c830649b0,98,3e2b6
9791e35cc,265,3e2b6
717233571,265,3e2b6
aff3da10f,265,3e2b6
f363043aa,265,3e2b6
a5755e09e,265,3e2b6
2f572e8e0,98,3e2b6
a897409fd,222,3e2b6
6850d8301,98,3e2b6
a1f204c02,265,3e2b6
8eb55c2be,265,3e2b6
3b7f8a01b,222,3e2b6
bc40e841b,98,3e2b6
2f3c2cda6,222,3e2b6
25463b47c,98,3e2b6
ae84a7a1d,98,3e2b6
7509ddc49,265,3e2b6
d275fba76,265,3e2b6
da05c6b3a,265,3e2b6
8af641887,265,3e2b6
5276f2965,265,3e2b6
7607960eb,265,3e2b6
f13621015,98,3e2b6
153e5ef50,265,3e2b6
1f268ffbe,222,3e2b6
149e3e52d,265,3e2b6
563751cc5,98,3e2b6
f1decacc6,265,3e2b6
4f785055c,98,3e2b6
35b74bc5b,265,3e2b6
1c76fd47c,265,3e2b6
5ed845ac7,265,3e2b6
0bd74c12d,265,3e2b6
baa763435,84,3e2b6
880caf23e,265,3e2b6
b4c7d428d,98,3e2b6
0a1ce0fa6,98,3e2b6
bebcc774f,98,3e2b6
d65bc8e6e,265,3e2b6
8e28cb74d,265,3e2b6
5379026dc,265,3e2b6
159450275,265,3e2b6
c3d80043d,265,3e2b6
a71bf0a7e,222,3e2b6
bfdd6be8f,265,3e2b6
518347c06,98,3e2b6
76821035b,265,3e2b6
f7c533447,222,3e2b6
9cf3d217c,222,3e2b6
8a9023fd5,265,3e2b6
967531463,265,3e2b6
f5ac586d6,98,3e2b6
51719b625,98,3e2b6
aa2a0285d,98,3e2b6
adad7ecfd,265,3e2b6
55b3309b3,84,3e2b6
552465589,98,3e2b6
ee25df526,84,3e2b6
19da8409b,265,3e2b6
76303fe9c,265,3e2b6
d18486a01,265,3e2b6
fc87140a5,265,3e2b6
b8bb05d86,84,3e2b6
58b5b4bf3,265,3e2b6
edb40fe63,222,3e2b6
84dc997a9,222,3e2b6
8da498cef,222,3e2b6
1e1bbbf94,222,3e2b6
8af5ae3de,98,3e2b6
348f1a742,98,3e2b6
b7e560c12,265,3e2b6
fc9812efc,265,3e2b6
18e42c51e,222,3e2b6
a64746937,98,3e2b6
50ed46d40,265,3e2b6
c1280e434,265,3e2b6
fdac8c96e,222,3e2b6
a644bee2b,222,3e2b6
a921d6eef,222,3e2b6
0f4174f8c,265,3e2b6
bd553b12d,222,3e2b6
2189cee7a,265,3e2b6
994c15e19,222,3e2b6
6756de855,84,3e2b6
077c03a53,98,3e2b6
815544f77,265,3e2b6
b3bacf269,98,3e2b6
45a3ba899,265,3e2b6
3eda8063c,222,3e2b6
b889082c6,98,3e2b6
0193245a0,265,3e2b6
7ff309b18,265,3e2b6
676304ab8,98,3e2b6
8dc804003,84,3e2b6
ebefd9f19,98,3e2b6
f625b7f7a,84,3e2b6
e7ab92f61,265,3e2b6
d375b3a7e,265,3e2b6
2bbd9fa5c,265,3e2b6
135afb4a5,265,3e2b6
135afb4a5,222,3e2b6
2191a31d9,222,3e2b6
2191a31d9,98,3e2b6
fbfa7f7c2,265,3e2b6
7151402ea,265,3e2b6
add7e74d1,222,3e2b6
a7c89c459,265,3e2b6
b21824907,84,3e2b6
a3f363013,222,3e2b6
67fe46006,84,3e2b6
988b40111,222,3e2b6
38bb8957e,222,3e2b6
f2b4522c6,265,3e2b6
ba189e4f6,222,3e2b6
c36e4850e,84,3e2b6
33c8aa766,222,3e2b6
872e5a034,265,3e2b6
549cb59c4,265,3e2b6
f3113bb9c,265,3e2b6
e0a507b51,265,3e2b6
4dba3e02e,265,3e2b6
346754815,265,3e2b6
e4d5a198d,265,3e2b6
eb2a81430,84,3e2b6
4ae8f96ea,265,3e2b6
0ccd1fb6d,98,3e2b6
4ee7db527,84,3e2b6
ec577730d,98,3e2b6
7632d7754,84,3e2b6
e33d74943,222,3e2b6
bd9ad5c85,222,3e2b6
e1b1623e1,222,3e2b6
08979d601,98,3e2b6
d7ca15273,222,3e2b6
9f59ffe4e,98,3e2b6
50e3116a6,98,3e2b6
2bbab2b2e,98,3e2b6
6bb1c67f2,98,3e2b6
19d15fd1d,84,3e2b6
523e3e3ea,265,3e2b6
a03559ec7,265,3e2b6
1eb735119,222,3e2b6
5139dedf2,265,3e2b6
cadcc9289,265,3e2b6
624f8eef2,265,3e2b6
afe3d06e5,265,3e2b6
2fbfb5eaa,265,3e2b6
23561d2a4,222,3e2b6
095e82f18,222,3e2b6
ae5ce76ad,265,3e2b6
883886af7,84,3e2b6
7f4c3d509,265,3e2b6
8f76a8f9c,98,3e2b6
1eaf43595,265,3e2b6
e1d2b7a9a,265,3e2b6
037050131,98,3e2b6
df738b99e,265,3e2b6
6f85871b6,265,3e2b6
42e7d9513,222,3e2b6
e2d6c46c9,265,3e2b6
5d4070c21,265,3e2b6
0d0f47c04,222,3e2b6
ceb549f23,98,3e2b6
98b3967fc,84,3e2b6
d2ab55077,84,3e2b6
96f53138b,265,3e2b6
7d42538ff,265,3e2b6
0d80ad9b1,222,3e2b6
4d4f1cd18,222,3e2b6
5d241061c,84,3e2b6
01b441fa1,265,3e2b6
89a1b5ac6,84,3e2b6
89a1b5ac6,265,3e2b6
91fccfc12,265,3e2b6
