order_id,order_time,driver_arrival_time,driver_pickup_time,delivery_time,order_value,eater_id,order_ready,driver_arrival_period,driver_waiting_time
cb15e8622,2023-02-17 13:20:00,2023-02-17 13:26:00,2023-02-17 13:31:00,2023-02-17 13:50:00,21.17,8427000725,11.0,6.0,5.0
0ece20f94,2023-02-17 13:34:00,2023-02-17 13:51:00,2023-02-17 13:55:00,2023-02-17 14:09:00,23.23,9120163752,21.0,17.0,4.0
33ea0c0f0,2023-02-17 13:56:00,2023-02-17 14:15:00,2023-02-17 14:24:00,2023-02-17 14:50:00,10.68,6340715430,28.0,19.0,9.0
a524fe3c0,2023-02-17 13:57:00,2023-02-17 14:12:00,2023-02-17 14:14:00,2023-02-17 14:29:00,22.52,8960761692,17.0,15.0,2.0
c5099c769,2023-02-17 14:01:00,2023-02-17 14:21:00,2023-02-17 14:31:00,2023-02-17 14:47:00,13.16,9913890553,30.0,20.0,10.0
64ce6ca84,2023-02-17 14:16:00,2023-02-17 14:31:00,2023-02-17 14:33:00,2023-02-17 14:59:00,20.82,9022999318,17.0,15.0,2.0
1b9f63fa3,2023-02-17 14:36:00,2023-02-17 14:53:00,2023-02-17 14:55:00,2023-02-17 15:13:00,39.26,3232707221,19.0,17.0,2.0
4752c6a62,2023-02-17 14:38:00,2023-02-17 14:44:00,2023-02-17 14:52:00,2023-02-17 15:08:00,14.24,9501596359,14.0,6.0,8.0
7ff47700f,2023-02-17 14:47:00,2023-02-17 15:03:00,2023-02-17 15:12:00,2023-02-17 15:24:00,1051.61,4595983692,25.0,16.0,9.0
e345447d6,2023-02-17 14:56:00,2023-02-17 15:04:00,2023-02-17 15:13:00,2023-02-17 15:32:00,19.08,3364960628,17.0,8.0,9.0
d54672d15,2023-02-17 15:17:00,2023-02-17 15:37:00,2023-02-17 15:46:00,2023-02-17 16:10:00,27.04,8212069877,29.0,20.0,9.0
41f3033f0,2023-02-17 15:30:00,2023-02-17 15:48:00,2023-02-17 15:57:00,2023-02-17 16:18:00,531.59,4041263323,27.0,18.0,9.0
ec5fa268c,2023-02-17 15:59:00,2023-02-17 16:05:00,2023-02-17 16:15:00,2023-02-17 16:37:00,30.79,3469541573,16.0,6.0,10.0
2e7ee2e65,2023-02-17 15:59:00,2023-02-17 16:07:00,2023-02-17 16:15:00,2023-02-17 16:36:00,16.5,9231753038,16.0,8.0,8.0
3f9a6ba54,2023-02-17 16:04:00,2023-02-17 16:23:00,2023-02-17 16:26:00,2023-02-17 16:47:00,30.43,8035935394,22.0,19.0,3.0
1db5a0948,2023-02-17 16:11:00,2023-02-17 16:18:00,2023-02-17 16:25:00,2023-02-17 16:55:00,12.3,9558887895,14.0,7.0,7.0
12cfaf8f1,2023-02-17 16:15:00,2023-02-17 16:22:00,2023-02-17 16:29:00,2023-02-17 16:43:00,27.79,1091949610,14.0,7.0,7.0
f2d6fb5db,2023-02-17 16:15:00,2023-02-17 16:21:00,2023-02-17 16:28:00,2023-02-17 16:42:00,30.83,3712338175,13.0,6.0,7.0
d20f29359,2023-02-17 16:16:00,2023-02-17 16:25:00,2023-02-17 16:28:00,2023-02-17 16:51:00,16.75,3221608146,12.0,9.0,3.0
942c61b8b,2023-02-17 16:17:00,2023-02-17 16:37:00,2023-02-17 16:44:00,2023-02-17 16:57:00,16.84,4540795796,27.0,20.0,7.0
934949afb,2023-02-17 16:33:00,2023-02-17 16:52:00,2023-02-17 16:56:00,2023-02-17 17:16:00,32.47,7777823296,23.0,19.0,4.0
d5165c02c,2023-02-17 17:03:00,2023-02-17 17:19:00,2023-02-17 17:21:00,2023-02-17 17:49:00,16.05,7869932560,18.0,16.0,2.0
f7f6d3741,2023-02-17 17:18:00,2023-02-17 17:26:00,2023-02-17 17:34:00,2023-02-17 18:00:00,32.49,8974378069,16.0,8.0,8.0
124f4ffbf,2023-02-17 17:32:00,2023-02-17 17:43:00,2023-02-17 17:50:00,2023-02-17 18:14:00,569.15,9997493217,18.0,11.0,7.0
f179caa48,2023-02-17 17:32:00,2023-02-17 17:41:00,2023-02-17 17:45:00,2023-02-17 18:05:00,11.59,7037382596,13.0,9.0,4.0
6fe1df9b6,2023-02-17 17:34:00,2023-02-17 17:45:00,2023-02-17 17:50:00,2023-02-17 18:06:00,43.69,9223717697,16.0,11.0,5.0
ed8508cd1,2023-02-17 18:11:00,2023-02-17 18:27:00,2023-02-17 18:35:00,2023-02-17 18:45:00,18.34,4596098364,24.0,16.0,8.0
9964f0718,2023-02-17 18:14:00,2023-02-17 18:30:00,2023-02-17 18:37:00,2023-02-17 19:06:00,22.34,5779785690,23.0,16.0,7.0
32f18b5c3,2023-02-17 18:18:00,2023-02-17 18:33:00,2023-02-17 18:38:00,2023-02-17 19:02:00,23.15,5823903693,20.0,15.0,5.0
78c062593,2023-02-17 18:32:00,2023-02-17 18:44:00,2023-02-17 18:47:00,2023-02-17 19:08:00,24.55,4069804354,15.0,12.0,3.0
d8aef60b8,2023-02-17 18:34:00,2023-02-17 18:54:00,2023-02-17 19:02:00,2023-02-17 19:17:00,27.81,3651476827,28.0,20.0,8.0
9e7db8957,2023-02-17 18:39:00,2023-02-17 18:58:00,2023-02-17 19:05:00,2023-02-17 19:33:00,211.22,9813713509,26.0,19.0,7.0
c2905baf0,2023-02-17 18:56:00,2023-02-17 19:13:00,2023-02-17 19:18:00,2023-02-17 19:38:00,28.68,7832016549,22.0,17.0,5.0
2a6ab7242,2023-02-17 18:59:00,2023-02-17 19:05:00,2023-02-17 19:14:00,2023-02-17 19:36:00,22.6,1612596390,15.0,6.0,9.0
bd3313a59,2023-02-17 19:06:00,2023-02-17 19:24:00,2023-02-17 19:32:00,2023-02-17 19:43:00,12.7,5468212736,26.0,18.0,8.0
f4dc71ec7,2023-02-17 19:20:00,2023-02-17 19:34:00,2023-02-17 19:44:00,2023-02-17 19:56:00,12.06,2500561615,24.0,14.0,10.0
9135b4c2a,2023-02-17 19:31:00,2023-02-17 19:45:00,2023-02-17 19:52:00,2023-02-17 20:17:00,35.67,8865875090,21.0,14.0,7.0
23f3f4de6,2023-02-17 19:47:00,2023-02-17 19:56:00,2023-02-17 20:05:00,2023-02-17 20:28:00,15.58,6959979006,18.0,9.0,9.0
88b427a38,2023-02-17 20:22:00,2023-02-17 20:39:00,2023-02-17 20:46:00,2023-02-17 21:04:00,21.37,1390741092,24.0,17.0,7.0
8ee3b8582,2023-02-17 20:54:00,2023-02-17 20:59:00,2023-02-17 21:03:00,2023-02-17 21:29:00,27.32,9520484334,9.0,5.0,4.0
b9e50a782,2023-02-17 21:11:00,2023-02-17 21:21:00,2023-02-17 21:24:00,2023-02-17 21:54:00,824.7,6729774777,13.0,10.0,3.0
66bc96555,2023-02-17 22:18:00,2023-02-17 22:32:00,2023-02-17 22:37:00,2023-02-17 22:54:00,33.45,9004658644,19.0,14.0,5.0
95814edd6,2023-02-17 22:32:00,2023-02-17 22:49:00,2023-02-17 22:55:00,2023-02-17 23:11:00,14.43,3471545842,23.0,17.0,6.0
191a80160,2023-02-17 22:33:00,2023-02-17 22:40:00,2023-02-17 22:47:00,2023-02-17 23:04:00,21.16,3762735428,14.0,7.0,7.0
5861c2c22,2023-02-17 22:56:00,2023-02-17 23:08:00,2023-02-17 23:14:00,2023-02-17 23:43:00,13.75,3590699586,18.0,12.0,6.0
cacf0507d,2023-02-17 22:59:00,2023-02-17 23:04:00,2023-02-17 23:13:00,2023-02-17 23:34:00,16.8,8662865309,14.0,5.0,9.0
a297c9515,2023-02-18 06:10:00,2023-02-18 06:17:00,2023-02-18 06:24:00,2023-02-18 06:46:00,32.36,3285003827,14.0,7.0,7.0
1f238de83,2023-02-18 06:28:00,2023-02-18 06:41:00,2023-02-18 06:45:00,2023-02-18 06:55:00,8.94,4999216353,17.0,13.0,4.0
6f5a5d2be,2023-02-18 06:34:00,2023-02-18 06:51:00,2023-02-18 06:57:00,2023-02-18 07:11:00,14.36,9998023120,23.0,17.0,6.0
09542338c,2023-02-18 06:34:00,2023-02-18 06:53:00,2023-02-18 07:03:00,2023-02-18 07:29:00,29.5,7356499559,29.0,19.0,10.0
16866d691,2023-02-18 07:08:00,2023-02-18 07:14:00,2023-02-18 07:23:00,2023-02-18 07:40:00,36.78,7521365521,15.0,6.0,9.0
1e27fe5a7,2023-02-18 07:20:00,2023-02-18 07:37:00,2023-02-18 07:43:00,2023-02-18 08:05:00,626.04,1331695475,23.0,17.0,6.0
a10fe21ec,2023-02-18 07:50:00,2023-02-18 08:02:00,2023-02-18 08:05:00,2023-02-18 08:35:00,29.52,5325378038,15.0,12.0,3.0
4579b112e,2023-02-18 08:03:00,2023-02-18 08:09:00,2023-02-18 08:18:00,2023-02-18 08:30:00,32.12,6602322308,15.0,6.0,9.0
991c8b241,2023-02-18 08:08:00,2023-02-18 08:23:00,2023-02-18 08:27:00,2023-02-18 08:49:00,15.44,9087511143,19.0,15.0,4.0
4231090c4,2023-02-18 08:17:00,2023-02-18 08:29:00,2023-02-18 08:39:00,2023-02-18 08:58:00,46.98,5040681130,22.0,12.0,10.0
20230df9a,2023-02-18 08:30:00,2023-02-18 08:35:00,2023-02-18 08:43:00,2023-02-18 09:07:00,15.51,7847453569,13.0,5.0,8.0
5364e4201,2023-02-18 08:35:00,2023-02-18 08:44:00,2023-02-18 08:53:00,2023-02-18 09:09:00,37.74,9474779712,18.0,9.0,9.0
6ae252dda,2023-02-18 08:35:00,2023-02-18 08:49:00,2023-02-18 08:52:00,2023-02-18 09:20:00,543.27,8248122555,17.0,14.0,3.0
cb8e0a1a0,2023-02-18 08:50:00,2023-02-18 09:02:00,2023-02-18 09:06:00,2023-02-18 09:20:00,17.89,4632061283,16.0,12.0,4.0
9f34baf89,2023-02-18 08:51:00,2023-02-18 09:09:00,2023-02-18 09:16:00,2023-02-18 09:34:00,30.26,2879575075,25.0,18.0,7.0
7186d0377,2023-02-18 09:25:00,2023-02-18 09:33:00,2023-02-18 09:38:00,2023-02-18 09:56:00,417.76,3435301985,13.0,8.0,5.0
f5245ed92,2023-02-18 09:55:00,2023-02-18 10:12:00,2023-02-18 10:18:00,2023-02-18 10:29:00,38.74,6838325784,23.0,17.0,6.0
725b1c352,2023-02-18 10:02:00,2023-02-18 10:18:00,2023-02-18 10:28:00,2023-02-18 10:47:00,43.27,6202329517,26.0,16.0,10.0
5d0d8e738,2023-02-18 10:23:00,2023-02-18 10:40:00,2023-02-18 10:48:00,2023-02-18 11:16:00,23.55,8550252090,25.0,17.0,8.0
2695528f7,2023-02-18 10:37:00,2023-02-18 10:52:00,2023-02-18 10:59:00,2023-02-18 11:21:00,45.89,7198681658,22.0,15.0,7.0
13688ac38,2023-02-18 10:42:00,2023-02-18 10:57:00,2023-02-18 11:04:00,2023-02-18 11:30:00,45.84,4097906625,22.0,15.0,7.0
aa65a947e,2023-02-18 10:42:00,2023-02-18 10:47:00,2023-02-18 10:52:00,2023-02-18 11:18:00,19.2,5510727482,10.0,5.0,5.0
58587051a,2023-02-18 10:52:00,2023-02-18 11:04:00,2023-02-18 11:07:00,2023-02-18 11:33:00,13.19,6339188192,15.0,12.0,3.0
8e65da5db,2023-02-18 11:03:00,2023-02-18 11:14:00,2023-02-18 11:22:00,2023-02-18 11:36:00,27.04,8992990016,19.0,11.0,8.0
75be7fbb0,2023-02-18 11:05:00,2023-02-18 11:21:00,2023-02-18 11:29:00,2023-02-18 11:44:00,33.07,4889981745,24.0,16.0,8.0
cd0e5c794,2023-02-18 11:06:00,2023-02-18 11:21:00,2023-02-18 11:25:00,2023-02-18 11:53:00,379.74,3028051880,19.0,15.0,4.0
d2a34e8e3,2023-02-18 11:08:00,2023-02-18 11:28:00,2023-02-18 11:36:00,2023-02-18 11:46:00,19.57,4913576365,28.0,20.0,8.0
fbae3b457,2023-02-18 11:44:00,2023-02-18 12:04:00,2023-02-18 12:13:00,2023-02-18 12:23:00,27.88,8575359193,29.0,20.0,9.0
ee25df526,2023-02-18 12:25:00,2023-02-18 12:40:00,2023-02-18 12:45:00,2023-02-18 13:08:00,53.16,1144641900,20.0,15.0,5.0
f9788bbed,2023-02-18 12:51:00,2023-02-18 12:57:00,2023-02-18 12:59:00,2023-02-18 13:09:00,9.73,6454987600,8.0,6.0,2.0
98df70485,2023-02-18 13:00:00,2023-02-18 13:12:00,2023-02-18 13:17:00,2023-02-18 13:36:00,15.91,4952722208,17.0,12.0,5.0
c3e8e7ae7,2023-02-18 13:09:00,2023-02-18 13:27:00,2023-02-18 13:30:00,2023-02-18 13:57:00,879.68,2699100232,21.0,18.0,3.0
89c535a2a,2023-02-18 13:33:00,2023-02-18 13:40:00,2023-02-18 13:46:00,2023-02-18 14:05:00,21.0,6010755899,13.0,7.0,6.0
a5a539367,2023-02-18 13:48:00,2023-02-18 13:59:00,2023-02-18 14:07:00,2023-02-18 14:19:00,725.73,8075957547,19.0,11.0,8.0
ca946d570,2023-02-18 13:51:00,2023-02-18 14:02:00,2023-02-18 14:10:00,2023-02-18 14:26:00,1625.15,8111330100,19.0,11.0,8.0
e07ff6f96,2023-02-18 13:52:00,2023-02-18 14:04:00,2023-02-18 14:11:00,2023-02-18 14:28:00,32.02,9532763152,19.0,12.0,7.0
316de8b52,2023-02-18 14:36:00,2023-02-18 14:44:00,2023-02-18 14:47:00,2023-02-18 14:57:00,12.62,5530276061,11.0,8.0,3.0
c0ee52bf2,2023-02-18 15:01:00,2023-02-18 15:09:00,2023-02-18 15:15:00,2023-02-18 15:26:00,23.15,4677728682,14.0,8.0,6.0
d00475b77,2023-02-18 15:05:00,2023-02-18 15:21:00,2023-02-18 15:26:00,2023-02-18 15:48:00,465.62,9202929263,21.0,16.0,5.0
7a78b7b28,2023-02-18 15:15:00,2023-02-18 15:27:00,2023-02-18 15:29:00,2023-02-18 15:57:00,13.27,4200075000,14.0,12.0,2.0
18ff0bcb0,2023-02-18 15:17:00,2023-02-18 15:25:00,2023-02-18 15:34:00,2023-02-18 15:53:00,26.13,6729041959,17.0,8.0,9.0
27d81ba2d,2023-02-18 15:37:00,2023-02-18 15:55:00,2023-02-18 16:02:00,2023-02-18 16:22:00,17.47,1373207415,25.0,18.0,7.0
1a578fda7,2023-02-18 16:57:00,2023-02-18 17:04:00,2023-02-18 17:11:00,2023-02-18 17:36:00,20.9,7801676362,14.0,7.0,7.0
1b517f992,2023-02-18 17:01:00,2023-02-18 17:14:00,2023-02-18 17:20:00,2023-02-18 17:45:00,16.93,5449534402,19.0,13.0,6.0
42fb91104,2023-02-18 17:03:00,2023-02-18 17:13:00,2023-02-18 17:20:00,2023-02-18 17:48:00,33.37,9946045255,17.0,10.0,7.0
acfa02257,2023-02-18 17:07:00,2023-02-18 17:21:00,2023-02-18 17:24:00,2023-02-18 17:48:00,52.1,9772422834,17.0,14.0,3.0
95473ad2e,2023-02-18 17:45:00,2023-02-18 17:53:00,2023-02-18 18:01:00,2023-02-18 18:15:00,22.17,5273845241,16.0,8.0,8.0
f87e52075,2023-02-18 17:59:00,2023-02-18 18:07:00,2023-02-18 18:16:00,2023-02-18 18:40:00,34.4,1367488623,17.0,8.0,9.0
0622c0d63,2023-02-18 18:07:00,2023-02-18 18:24:00,2023-02-18 18:33:00,2023-02-18 18:50:00,17.43,8933709400,26.0,17.0,9.0
8e0ce6838,2023-02-18 18:14:00,2023-02-18 18:20:00,2023-02-18 18:24:00,2023-02-18 18:34:00,28.48,1415765012,10.0,6.0,4.0
f4a01600e,2023-02-18 18:23:00,2023-02-18 18:34:00,2023-02-18 18:36:00,2023-02-18 18:50:00,605.54,9674030400,13.0,11.0,2.0
b89a4a1dc,2023-02-18 18:29:00,2023-02-18 18:36:00,2023-02-18 18:40:00,2023-02-18 19:00:00,24.28,6014155735,11.0,7.0,4.0
918c38741,2023-02-18 18:30:00,2023-02-18 18:44:00,2023-02-18 18:48:00,2023-02-18 19:05:00,21.07,6199393964,18.0,14.0,4.0
44a16ba64,2023-02-18 18:33:00,2023-02-18 18:52:00,2023-02-18 18:54:00,2023-02-18 19:09:00,37.72,2454751233,21.0,19.0,2.0
302ac2e7d,2023-02-18 18:38:00,2023-02-18 18:46:00,2023-02-18 18:54:00,2023-02-18 19:22:00,44.37,9839034741,16.0,8.0,8.0
29a6bdd90,2023-02-18 18:44:00,2023-02-18 19:03:00,2023-02-18 19:08:00,2023-02-18 19:38:00,22.05,4293503603,24.0,19.0,5.0
47a586e86,2023-02-18 19:05:00,2023-02-18 19:25:00,2023-02-18 19:32:00,2023-02-18 19:53:00,27.67,4827866357,27.0,20.0,7.0
e5c380295,2023-02-18 19:26:00,2023-02-18 19:44:00,2023-02-18 19:52:00,2023-02-18 20:22:00,19.23,3489570361,26.0,18.0,8.0
6586931c6,2023-02-18 19:29:00,2023-02-18 19:47:00,2023-02-18 19:57:00,2023-02-18 20:14:00,11.64,9190671913,28.0,18.0,10.0
b1438024f,2023-02-18 19:29:00,2023-02-18 19:44:00,2023-02-18 19:47:00,2023-02-18 20:09:00,24.86,5063249275,18.0,15.0,3.0
805afff03,2023-02-18 19:50:00,2023-02-18 20:02:00,2023-02-18 20:06:00,2023-02-18 20:16:00,1740.0,2064040051,16.0,12.0,4.0
be6f139f0,2023-02-18 20:04:00,2023-02-18 20:14:00,2023-02-18 20:16:00,2023-02-18 20:34:00,15.66,1614233583,12.0,10.0,2.0
0f31453ec,2023-02-18 20:17:00,2023-02-18 20:29:00,2023-02-18 20:38:00,2023-02-18 21:04:00,53.57,4544079983,21.0,12.0,9.0
157779c6d,2023-02-18 20:19:00,2023-02-18 20:30:00,2023-02-18 20:35:00,2023-02-18 20:53:00,327.64,8735931730,16.0,11.0,5.0
0136be5f4,2023-02-18 20:22:00,2023-02-18 20:39:00,2023-02-18 20:41:00,2023-02-18 21:03:00,25.98,4649348564,19.0,17.0,2.0
bc4401935,2023-02-18 20:37:00,2023-02-18 20:48:00,2023-02-18 20:53:00,2023-02-18 21:15:00,37.18,3259198398,16.0,11.0,5.0
21119c506,2023-02-18 21:53:00,2023-02-18 22:05:00,2023-02-18 22:07:00,2023-02-18 22:33:00,17.64,5333248442,14.0,12.0,2.0
f4f4af913,2023-02-18 21:56:00,2023-02-18 22:02:00,2023-02-18 22:12:00,2023-02-18 22:42:00,22.06,9243818799,16.0,6.0,10.0
4ea4e66b0,2023-02-18 22:06:00,2023-02-18 22:18:00,2023-02-18 22:27:00,2023-02-18 22:49:00,35.15,5941648560,21.0,12.0,9.0
c6701fe4f,2023-02-18 22:06:00,2023-02-18 22:18:00,2023-02-18 22:21:00,2023-02-18 22:41:00,26.41,3563213537,15.0,12.0,3.0
6c90cf2f7,2023-02-18 22:24:00,2023-02-18 22:32:00,2023-02-18 22:38:00,2023-02-18 23:02:00,39.92,2958716691,14.0,8.0,6.0
4c5d97e5a,2023-02-18 22:35:00,2023-02-18 22:42:00,2023-02-18 22:45:00,2023-02-18 23:02:00,41.96,2526067661,10.0,7.0,3.0
5e7ab97df,2023-02-19 06:57:00,2023-02-19 07:13:00,2023-02-19 07:22:00,2023-02-19 07:45:00,19.43,2217705036,25.0,16.0,9.0
c13ce58be,2023-02-19 06:57:00,2023-02-19 07:14:00,2023-02-19 07:24:00,2023-02-19 07:47:00,15.49,2874161654,27.0,17.0,10.0
6d8023cc6,2023-02-19 07:03:00,2023-02-19 07:18:00,2023-02-19 07:27:00,2023-02-19 07:50:00,26.41,5104769179,24.0,15.0,9.0
e36a21464,2023-02-19 07:14:00,2023-02-19 07:20:00,2023-02-19 07:28:00,2023-02-19 07:56:00,30.23,1659630449,14.0,6.0,8.0
eee3ccc38,2023-02-19 07:35:00,2023-02-19 07:40:00,2023-02-19 07:43:00,2023-02-19 07:55:00,33.27,7514579436,8.0,5.0,3.0
75e8f7bc0,2023-02-19 08:33:00,2023-02-19 08:52:00,2023-02-19 08:59:00,2023-02-19 09:18:00,895.29,7949318115,26.0,19.0,7.0
016570cc5,2023-02-19 08:47:00,2023-02-19 08:57:00,2023-02-19 09:04:00,2023-02-19 09:23:00,9.79,2162075380,17.0,10.0,7.0
9aa3379d6,2023-02-19 08:50:00,2023-02-19 09:04:00,2023-02-19 09:12:00,2023-02-19 09:38:00,221.05,9087825755,22.0,14.0,8.0
4b07bee5f,2023-02-19 08:55:00,2023-02-19 09:12:00,2023-02-19 09:21:00,2023-02-19 09:31:00,17.01,5766843588,26.0,17.0,9.0
7923fa5ff,2023-02-19 09:01:00,2023-02-19 09:06:00,2023-02-19 09:09:00,2023-02-19 09:25:00,14.89,8978199410,8.0,5.0,3.0
c67a8c626,2023-02-19 09:05:00,2023-02-19 09:20:00,2023-02-19 09:22:00,2023-02-19 09:43:00,19.8,7096158484,17.0,15.0,2.0
3b190250a,2023-02-19 09:13:00,2023-02-19 09:26:00,2023-02-19 09:32:00,2023-02-19 09:44:00,28.99,3785226806,19.0,13.0,6.0
80bd0b8c3,2023-02-19 09:28:00,2023-02-19 09:47:00,2023-02-19 09:57:00,2023-02-19 10:20:00,35.5,8507586277,29.0,19.0,10.0
cbf936c64,2023-02-19 09:47:00,2023-02-19 09:59:00,2023-02-19 10:05:00,2023-02-19 10:20:00,22.34,1707356878,18.0,12.0,6.0
db3696f5a,2023-02-19 09:59:00,2023-02-19 10:11:00,2023-02-19 10:21:00,2023-02-19 10:47:00,30.06,1185881068,22.0,12.0,10.0
fef00daad,2023-02-19 10:14:00,2023-02-19 10:24:00,2023-02-19 10:26:00,2023-02-19 10:54:00,27.0,9803503239,12.0,10.0,2.0
84856aa63,2023-02-19 10:43:00,2023-02-19 11:01:00,2023-02-19 11:04:00,2023-02-19 11:30:00,35.34,6367551741,21.0,18.0,3.0
2bb7c4946,2023-02-19 10:46:00,2023-02-19 10:52:00,2023-02-19 10:57:00,2023-02-19 11:18:00,25.0,6686133484,11.0,6.0,5.0
acd0ca7c3,2023-02-19 10:53:00,2023-02-19 11:08:00,2023-02-19 11:13:00,2023-02-19 11:38:00,23.97,5761028260,20.0,15.0,5.0
80e28dc5f,2023-02-19 11:01:00,2023-02-19 11:16:00,2023-02-19 11:25:00,2023-02-19 11:38:00,45.58,4903377232,24.0,15.0,9.0
02efed554,2023-02-19 11:10:00,2023-02-19 11:17:00,2023-02-19 11:24:00,2023-02-19 11:42:00,21.26,7326412289,14.0,7.0,7.0
5f805af33,2023-02-19 11:31:00,2023-02-19 11:45:00,2023-02-19 11:47:00,2023-02-19 12:11:00,51.86,3627156501,16.0,14.0,2.0
019c20474,2023-02-19 11:39:00,2023-02-19 11:50:00,2023-02-19 12:00:00,2023-02-19 12:28:00,22.15,6125852993,21.0,11.0,10.0
f1562e264,2023-02-19 11:45:00,2023-02-19 11:50:00,2023-02-19 11:54:00,2023-02-19 12:22:00,17.02,7857514500,9.0,5.0,4.0
de0814e7a,2023-02-19 12:08:00,2023-02-19 12:27:00,2023-02-19 12:31:00,2023-02-19 12:49:00,10.54,6804197906,23.0,19.0,4.0
06ff849d9,2023-02-19 12:18:00,2023-02-19 12:23:00,2023-02-19 12:32:00,2023-02-19 12:46:00,13.6,5494754785,14.0,5.0,9.0
6aff85af5,2023-02-19 12:32:00,2023-02-19 12:52:00,2023-02-19 12:58:00,2023-02-19 13:19:00,24.64,1489193204,26.0,20.0,6.0
98cbfc4ad,2023-02-19 12:40:00,2023-02-19 12:59:00,2023-02-19 13:05:00,2023-02-19 13:18:00,35.35,9630042769,25.0,19.0,6.0
a3a96bde7,2023-02-19 12:40:00,2023-02-19 12:58:00,2023-02-19 13:01:00,2023-02-19 13:12:00,13.02,4035133554,21.0,18.0,3.0
8d74f8e88,2023-02-19 13:06:00,2023-02-19 13:16:00,2023-02-19 13:24:00,2023-02-19 13:39:00,24.83,9568437165,18.0,10.0,8.0
d69cdda70,2023-02-19 14:03:00,2023-02-19 14:19:00,2023-02-19 14:24:00,2023-02-19 14:53:00,683.9,7331897692,21.0,16.0,5.0
73b838ee7,2023-02-19 14:07:00,2023-02-19 14:24:00,2023-02-19 14:32:00,2023-02-19 15:00:00,21.58,5811359943,25.0,17.0,8.0
9133c692b,2023-02-19 14:20:00,2023-02-19 14:33:00,2023-02-19 14:37:00,2023-02-19 14:55:00,16.05,5517465950,17.0,13.0,4.0
d803045ac,2023-02-19 15:05:00,2023-02-19 15:14:00,2023-02-19 15:20:00,2023-02-19 15:31:00,32.8,6735188967,15.0,9.0,6.0
0c1d67d33,2023-02-19 15:09:00,2023-02-19 15:15:00,2023-02-19 15:24:00,2023-02-19 15:46:00,20.47,5632927489,15.0,6.0,9.0
6ebfcf22b,2023-02-19 15:16:00,2023-02-19 15:26:00,2023-02-19 15:33:00,2023-02-19 15:57:00,15.89,8673296541,17.0,10.0,7.0
3400bd97e,2023-02-19 15:18:00,2023-02-19 15:33:00,2023-02-19 15:39:00,2023-02-19 16:03:00,49.16,2554583866,21.0,15.0,6.0
73166ddf1,2023-02-19 15:34:00,2023-02-19 15:49:00,2023-02-19 15:52:00,2023-02-19 16:21:00,38.07,4676735951,18.0,15.0,3.0
aa96d188a,2023-02-19 15:43:00,2023-02-19 15:58:00,2023-02-19 16:00:00,2023-02-19 16:16:00,19.57,5117929169,17.0,15.0,2.0
7da2f1701,2023-02-19 15:47:00,2023-02-19 15:58:00,2023-02-19 16:03:00,2023-02-19 16:18:00,17.67,5796373825,16.0,11.0,5.0
4c92ab3e7,2023-02-19 15:50:00,2023-02-19 15:55:00,2023-02-19 16:00:00,2023-02-19 16:14:00,44.4,2168086362,10.0,5.0,5.0
f753d6b7a,2023-02-19 16:20:00,2023-02-19 16:36:00,2023-02-19 16:42:00,2023-02-19 17:01:00,20.9,8688154439,22.0,16.0,6.0
17c5b5681,2023-02-19 16:27:00,2023-02-19 16:45:00,2023-02-19 16:50:00,2023-02-19 17:00:00,331.26,6611554338,23.0,18.0,5.0
24a2f105f,2023-02-19 16:42:00,2023-02-19 16:55:00,2023-02-19 17:02:00,2023-02-19 17:31:00,44.22,3597119613,20.0,13.0,7.0
6e90a342d,2023-02-19 16:52:00,2023-02-19 17:06:00,2023-02-19 17:09:00,2023-02-19 17:38:00,49.39,1359264443,17.0,14.0,3.0
f65ba1f55,2023-02-19 16:53:00,2023-02-19 17:09:00,2023-02-19 17:17:00,2023-02-19 17:39:00,29.06,4010778052,24.0,16.0,8.0
a1578b815,2023-02-19 17:21:00,2023-02-19 17:33:00,2023-02-19 17:36:00,2023-02-19 18:00:00,22.77,6309934623,15.0,12.0,3.0
ed1027b4d,2023-02-19 17:32:00,2023-02-19 17:45:00,2023-02-19 17:52:00,2023-02-19 18:09:00,29.7,8349961415,20.0,13.0,7.0
f73cc9801,2023-02-19 17:36:00,2023-02-19 17:45:00,2023-02-19 17:54:00,2023-02-19 18:05:00,15.61,6670146915,18.0,9.0,9.0
6d1a5570d,2023-02-19 18:08:00,2023-02-19 18:14:00,2023-02-19 18:21:00,2023-02-19 18:40:00,36.37,8007610983,13.0,6.0,7.0
4dba1501f,2023-02-19 18:09:00,2023-02-19 18:15:00,2023-02-19 18:17:00,2023-02-19 18:39:00,478.23,4496341256,8.0,6.0,2.0
bc6fc26fb,2023-02-19 18:17:00,2023-02-19 18:32:00,2023-02-19 18:38:00,2023-02-19 18:54:00,746.2,1122265477,21.0,15.0,6.0
62318f655,2023-02-19 18:32:00,2023-02-19 18:45:00,2023-02-19 18:51:00,2023-02-19 19:15:00,24.0,6097441010,19.0,13.0,6.0
724492520,2023-02-19 18:48:00,2023-02-19 19:08:00,2023-02-19 19:13:00,2023-02-19 19:43:00,28.92,1129606803,25.0,20.0,5.0
87313d554,2023-02-19 18:56:00,2023-02-19 19:06:00,2023-02-19 19:16:00,2023-02-19 19:45:00,887.51,7979762039,20.0,10.0,10.0
